Date,Open,High,Low,Close,Adj Close,Volume
1998-02-16,3384.709961,3451.629883,3384.709961,3449.770020,3449.770020,0
1998-02-17,3459.820068,3459.820068,3403.489990,3413.360107,3413.360107,0
1998-02-18,3408.750000,3436.949951,3387.320068,3401.879883,3401.879883,0
1998-02-19,3414.590088,3446.530029,3411.750000,3437.639893,3437.639893,0
1998-02-20,3444.510010,3466.280029,3409.620117,3417.300049,3417.300049,0
1998-02-23,3426.879883,3479.199951,3424.139893,3478.399902,3478.399902,0
1998-02-24,3481.459961,3484.729980,3462.879883,3484.689941,3484.689941,0
1998-02-25,null,null,null,null,null,null
1998-02-26,3535.239990,3584.669922,3526.350098,3571.629883,3571.629883,0
1998-02-27,3578.889893,3639.840088,3578.889893,3622.219971,3622.219971,0
1998-03-02,3657.570068,3782.340088,3657.570068,3772.610107,3772.610107,0
1998-03-03,null,null,null,null,null,null
1998-03-04,3660.159912,3751.820068,3660.159912,3743.929932,3743.929932,0
1998-03-05,3699.729980,3771.659912,3699.729980,3714.620117,3714.620117,0
1998-03-06,3709.879883,3720.209961,3675.570068,3708.580078,3708.580078,0
1998-03-09,3775.540039,3810.209961,3760.659912,3807.209961,3807.209961,0
1998-03-10,3810.149902,3830.969971,3783.989990,3798.250000,3798.250000,0
1998-03-11,3791.110107,3792.260010,3691.199951,3752.090088,3752.090088,0
1998-03-12,3713.020020,3750.989990,3694.280029,3716.500000,3716.500000,0
1998-03-13,null,null,null,null,null,null
1998-03-16,3780.889893,3832.510010,3780.889893,3785.229980,3785.229980,0
1998-03-17,3771.590088,3791.860107,3729.129883,3791.169922,3791.169922,0
1998-03-18,3803.659912,3839.550049,3788.399902,3825.020020,3825.020020,0
1998-03-19,3848.320068,3852.419922,3802.500000,3820.870117,3820.870117,0
1998-03-20,3802.010010,3840.719971,3785.949951,3840.399902,3840.399902,0
1998-03-23,3920.320068,3973.699951,3920.320068,3963.810059,3963.810059,0
1998-03-24,3982.629883,3999.030029,3920.929932,3927.669922,3927.669922,0
1998-03-25,3913.959961,3969.149902,3884.709961,3949.570068,3949.570068,0
1998-03-26,3970.760010,3992.889893,3883.159912,3891.750000,3891.750000,0
1998-03-27,3880.330078,3917.629883,3861.179932,3908.600098,3908.600098,0
1998-03-30,3952.209961,3980.899902,3896.860107,3897.979980,3897.979980,0
1998-03-31,3894.530029,3919.080078,3875.229980,3892.750000,3892.750000,0
1998-04-01,3901.439941,3974.100098,3901.439941,3969.570068,3969.570068,0
1998-04-02,3986.600098,4049.659912,3978.310059,3992.719971,3992.719971,0
1998-04-03,4012.719971,4078.379883,4012.419922,4076.050049,4076.050049,0
1998-04-06,4130.919922,4184.370117,4122.709961,4170.220215,4170.220215,0
1998-04-07,4159.189941,4216.580078,4156.520020,4194.270020,4194.270020,0
1998-04-08,null,null,null,null,null,null
1998-04-09,null,null,null,null,null,null
1998-04-10,4172.859863,4185.149902,4103.459961,4118.290039,4118.290039,0
1998-04-13,4051.580078,4133.720215,4051.580078,4085.929932,4085.929932,0
1998-04-14,null,null,null,null,null,null
1998-04-15,4119.259766,4213.069824,4119.259766,4192.500000,4192.500000,0
1998-04-16,4195.529785,4208.560059,4132.660156,4134.319824,4134.319824,0
1998-04-17,4134.930176,4188.370117,4117.580078,4186.759766,4186.759766,0
1998-04-20,4217.750000,4286.839844,4208.560059,4210.729980,4210.729980,0
1998-04-21,4235.370117,4285.569824,4235.370117,4280.959961,4280.959961,0
1998-04-22,4305.609863,4322.000000,4179.439941,4179.439941,4179.439941,0
1998-04-23,4161.310059,4202.169922,4084.149902,4092.229980,4092.229980,0
1998-04-24,4088.139893,4104.979980,3954.310059,4050.979980,4050.979980,0
1998-04-27,4098.169922,4138.209961,4059.679932,4082.830078,4082.830078,0
1998-04-28,4098.169922,4138.209961,4059.679932,4082.830078,4082.830078,0
1998-04-29,4076.229980,4085.760010,3964.949951,3970.280029,3970.280029,0
1998-04-30,3970.500000,4015.639893,3926.360107,4006.810059,4006.810059,0
1998-05-01,null,null,null,null,null,null
1998-05-04,4058.750000,4141.330078,4058.750000,4135.810059,4135.810059,0
1998-05-05,4142.319824,4156.580078,4113.790039,4147.290039,4147.290039,0
1998-05-06,4145.600098,4145.600098,4045.959961,4069.790039,4069.790039,0
1998-05-07,null,null,null,null,null,null
1998-05-08,4049.129883,4056.459961,4014.719971,4022.199951,4022.199951,0
1998-05-11,null,null,null,null,null,null
1998-05-12,4007.429932,4007.429932,3917.899902,3945.129883,3945.129883,0
1998-05-13,3897.879883,3906.669922,3776.330078,3782.760010,3782.760010,0
1998-05-14,3789.070068,3898.689941,3748.629883,3897.939941,3897.939941,0
1998-05-15,3909.879883,3924.409912,3832.860107,3849.800049,3849.800049,0
1998-05-18,3892.540039,3943.159912,3890.840088,3908.479980,3908.479980,0
1998-05-19,3907.750000,3924.419922,3895.709961,3924.419922,3924.419922,0
1998-05-20,3930.010010,3965.850098,3920.629883,3956.929932,3956.929932,0
1998-05-21,3969.620117,3980.209961,3889.979980,3908.790039,3908.790039,0
1998-05-22,3914.340088,3930.649902,3881.830078,3897.100098,3897.100098,0
1998-05-25,3882.030029,3934.000000,3878.040039,3908.110107,3908.110107,0
1998-05-26,3906.739990,3915.429932,3870.760010,3875.060059,3875.060059,0
1998-05-27,3843.449951,3843.449951,3771.389893,3777.189941,3777.189941,0
1998-05-28,3754.729980,3797.239990,3712.520020,3721.929932,3721.929932,0
1998-05-29,3673.449951,3747.570068,3589.239990,3686.389893,3686.389893,0
1998-06-01,3737.250000,3823.149902,3640.300049,3642.679932,3642.679932,0
1998-06-02,3634.229980,3646.360107,3540.610107,3573.209961,3573.209961,0
1998-06-03,3572.959961,3600.350098,3483.810059,3597.979980,3597.979980,0
1998-06-04,3598.330078,3617.139893,3538.959961,3546.209961,3546.209961,0
1998-06-05,3527.669922,3536.000000,3417.889893,3417.889893,3417.889893,0
1998-06-08,3455.570068,3492.479980,3256.510010,3416.729980,3416.729980,0
1998-06-09,3426.290039,3476.909912,3372.179932,3468.070068,3468.070068,0
1998-06-10,3451.169922,3451.169922,3308.050049,3311.409912,3311.409912,0
1998-06-11,3269.360107,3337.120117,3207.540039,3335.760010,3335.760010,0
1998-06-12,3367.489990,3416.120117,3332.629883,3347.409912,3347.409912,0
1998-06-15,3344.489990,3344.489990,3151.229980,3152.959961,3152.959961,0
1998-06-16,3114.590088,3171.570068,2961.810059,3161.080078,3161.080078,0
1998-06-17,3291.429932,3405.979980,3251.810059,3400.949951,3400.949951,0
1998-06-18,3416.090088,3434.459961,3292.330078,3292.330078,3292.330078,0
1998-06-19,3234.560059,3246.189941,3130.110107,3143.100098,3143.100098,0
1998-06-22,3063.149902,3097.949951,2951.449951,3078.510010,3078.510010,0
1998-06-23,3041.810059,3047.489990,2954.860107,3037.340088,3037.340088,0
1998-06-24,3041.790039,3143.639893,3041.790039,3143.639893,3143.639893,0
1998-06-25,3197.899902,3249.419922,3181.110107,3208.540039,3208.540039,0
1998-06-26,3214.419922,3214.419922,3155.129883,3168.820068,3168.820068,0
1998-06-29,3171.250000,3291.179932,3171.250000,3289.560059,3289.560059,0
1998-06-30,3305.179932,3305.629883,3222.580078,3250.689941,3250.689941,0
1998-07-01,3210.600098,3256.429932,3153.530029,3230.600098,3230.600098,0
1998-07-02,3219.979980,3229.949951,3172.389893,3180.729980,3180.729980,0
1998-07-03,3173.350098,3173.350098,3089.020020,3089.020020,3089.020020,0
1998-07-06,3111.020020,3179.629883,3111.020020,3178.310059,3178.310059,0
1998-07-07,3186.850098,3241.899902,3181.560059,3195.939941,3195.939941,0
1998-07-08,3225.709961,3268.540039,3221.919922,3245.879883,3245.879883,0
1998-07-09,3277.929932,3347.399902,3277.929932,3331.979980,3331.979980,0
1998-07-10,3375.550049,3409.500000,3344.090088,3401.739990,3401.739990,0
1998-07-13,3426.830078,3461.120117,3320.110107,3322.169922,3322.169922,0
1998-07-14,3335.129883,3371.500000,3310.949951,3371.500000,3371.500000,0
1998-07-15,3404.870117,3419.360107,3348.659912,3365.719971,3365.719971,0
1998-07-16,3383.729980,3489.199951,3356.610107,3488.770020,3488.770020,0
1998-07-17,3505.520020,3525.899902,3455.350098,3470.800049,3470.800049,0
1998-07-20,3471.449951,3472.000000,3376.479980,3384.750000,3384.750000,0
1998-07-21,3385.250000,3417.100098,3329.840088,3353.300049,3353.300049,0
1998-07-22,3358.080078,3372.750000,3341.590088,3344.330078,3344.330078,0
1998-07-23,3329.780029,3336.840088,3214.399902,3227.520020,3227.520020,0
1998-07-24,3200.659912,3231.500000,3157.300049,3171.300049,3171.300049,0
1998-07-27,3172.669922,3213.120117,3079.429932,3085.169922,3085.169922,0
1998-07-28,3096.060059,3173.919922,3090.229980,3166.840088,3166.840088,0
1998-07-29,3169.879883,3242.280029,3163.739990,3219.929932,3219.929932,0
1998-07-30,3247.229980,3276.290039,3190.540039,3212.100098,3212.100098,0
1998-07-31,3231.229980,3234.540039,3184.100098,3211.310059,3211.310059,0
1998-08-03,3159.020020,3159.020020,3108.030029,3112.949951,3112.949951,0
1998-08-04,3107.040039,3144.060059,3107.040039,3119.540039,3119.540039,0
1998-08-05,3069.919922,3138.389893,3062.050049,3133.419922,3133.419922,0
1998-08-06,3131.540039,3163.280029,3091.570068,3096.330078,3096.330078,0
1998-08-07,3094.169922,3104.870117,3062.250000,3062.250000,3062.250000,0
1998-08-10,3056.219971,3056.219971,3017.330078,3020.709961,3020.709961,0
1998-08-11,3002.820068,3008.919922,2965.580078,2970.639893,2970.639893,0
1998-08-12,2934.739990,2989.919922,2924.239990,2950.800049,2950.800049,0
1998-08-13,2944.639893,3016.110107,2931.760010,2990.219971,2990.219971,0
1998-08-14,2993.679932,3005.439941,2960.239990,2968.750000,2968.750000,0
1998-08-17,2983.399902,3002.169922,2917.070068,2917.070068,2917.070068,0
1998-08-18,2914.919922,2915.840088,2853.719971,2867.989990,2867.989990,0
1998-08-19,2885.760010,2919.510010,2838.989990,2884.590088,2884.590088,0
1998-08-20,2911.850098,2991.600098,2885.169922,2989.600098,2989.600098,0
1998-08-21,2954.310059,2988.729980,2919.449951,2922.610107,2922.610107,0
1998-08-24,2928.080078,2958.449951,2899.669922,2950.439941,2950.439941,0
1998-08-25,2958.780029,2996.719971,2958.780029,2993.360107,2993.360107,0
1998-08-26,null,null,null,null,null,null
1998-08-27,3006.649902,3040.479980,2974.830078,2974.830078,2974.830078,0
1998-08-28,2937.120117,2962.379883,2899.159912,2908.100098,2908.100098,0
1998-08-31,2919.360107,2946.969971,2882.929932,2933.850098,2933.850098,0
1998-09-01,2862.239990,2882.879883,2850.300049,2862.550049,2862.550049,0
1998-09-02,2900.149902,2900.459961,2867.219971,2886.909912,2886.909912,0
1998-09-03,2885.300049,2921.340088,2879.129883,2918.889893,2918.889893,0
1998-09-04,2930.629883,2985.489990,2926.739990,2975.100098,2975.100098,0
1998-09-07,3016.510010,3063.530029,3016.510010,3051.929932,3051.929932,0
1998-09-08,3054.310059,3105.239990,3041.090088,3096.100098,3096.100098,0
1998-09-09,3125.189941,3144.570068,3091.310059,3097.120117,3097.120117,0
1998-09-10,3090.239990,3132.419922,3079.379883,3108.669922,3108.669922,0
1998-09-11,3069.379883,3092.939941,3061.389893,3083.560059,3083.560059,0
1998-09-14,3134.679932,3169.550049,3133.010010,3167.219971,3167.219971,0
1998-09-15,3154.010010,3176.419922,3151.189941,3162.179932,3162.179932,0
1998-09-16,3168.860107,3185.469971,3131.840088,3138.659912,3138.659912,0
1998-09-17,3147.530029,3161.370117,3118.159912,3121.300049,3121.300049,0
1998-09-18,3107.270020,3108.830078,3083.860107,3090.719971,3090.719971,0
1998-09-21,3111.020020,3132.590088,3080.709961,3080.909912,3080.909912,0
1998-09-22,3091.040039,3103.870117,3070.679932,3095.250000,3095.250000,0
1998-09-23,3111.179932,3135.709961,3106.149902,3135.419922,3135.419922,0
1998-09-24,3163.229980,3232.129883,3163.229980,3225.300049,3225.300049,0
1998-09-25,3230.979980,3266.709961,3215.770020,3223.570068,3223.570068,0
1998-09-28,3257.989990,3265.719971,3205.949951,3206.919922,3206.919922,0
1998-09-29,3230.840088,3235.030029,3125.469971,3146.830078,3146.830078,0
1998-09-30,3132.199951,3135.280029,3084.820068,3102.290039,3102.290039,0
1998-10-01,null,null,null,null,null,null
1998-10-02,null,null,null,null,null,null
1998-10-05,3036.149902,3036.149902,2877.919922,2878.070068,2878.070068,0
1998-10-06,2873.969971,2919.739990,2820.770020,2919.739990,2919.739990,0
1998-10-07,2940.129883,3010.649902,2939.620117,3008.629883,3008.629883,0
1998-10-08,3029.100098,3045.540039,2896.139893,2896.139893,2896.139893,0
1998-10-09,2916.340088,2960.820068,2885.669922,2916.659912,2916.659912,0
1998-10-12,2914.500000,2926.250000,2850.500000,2872.479980,2872.479980,0
1998-10-13,2849.100098,2865.239990,2785.409912,2832.030029,2832.030029,0
1998-10-14,2831.270020,2909.429932,2799.000000,2890.719971,2890.719971,0
1998-10-15,2875.060059,2895.280029,2848.550049,2857.270020,2857.270020,0
1998-10-16,2889.699951,2895.570068,2837.979980,2848.110107,2848.110107,0
1998-10-19,2860.939941,2871.709961,2848.110107,2851.580078,2851.580078,0
1998-10-20,2845.860107,2845.860107,2753.340088,2764.159912,2764.159912,0
1998-10-21,null,null,null,null,null,null
1998-10-22,null,null,null,null,null,null
1998-10-23,2757.040039,2798.879883,2741.219971,2784.459961,2784.459961,0
1998-10-26,2908.510010,2922.320068,2878.979980,2889.709961,2889.709961,0
1998-10-27,2891.360107,2895.899902,2856.320068,2895.840088,2895.840088,0
1998-10-28,2913.620117,2913.620117,2832.949951,2833.040039,2833.040039,0
1998-10-29,2825.459961,2845.510010,2787.899902,2845.159912,2845.159912,0
1998-10-30,2844.149902,2862.310059,2812.489990,2812.489990,2812.489990,0
1998-11-02,2820.229980,2822.290039,2774.110107,2811.439941,2811.439941,0
1998-11-03,2815.669922,2831.719971,2809.010010,2812.060059,2812.060059,0
1998-11-04,null,null,null,null,null,null
1998-11-05,2817.810059,2844.479980,2812.520020,2842.510010,2842.510010,0
1998-11-06,2849.580078,2885.750000,2849.580078,2884.370117,2884.370117,0
1998-11-09,2955.770020,3004.429932,2954.570068,2983.669922,2983.669922,0
1998-11-10,2992.469971,3005.290039,2963.580078,3004.669922,3004.669922,0
1998-11-11,3017.449951,3027.199951,2974.610107,2976.169922,2976.169922,0
1998-11-12,2973.310059,3010.840088,2944.060059,3009.570068,3009.570068,0
1998-11-13,2976.280029,3019.000000,2973.489990,2976.120117,2976.120117,0
1998-11-16,2953.530029,2972.800049,2939.669922,2945.399902,2945.399902,0
1998-11-17,2947.399902,2973.899902,2947.399902,2968.600098,2968.600098,0
1998-11-18,2975.780029,3007.659912,2972.750000,3003.250000,3003.250000,0
1998-11-19,3010.729980,3015.820068,2964.870117,2964.870117,2964.870117,0
1998-11-20,2966.139893,2974.699951,2932.850098,2941.389893,2941.389893,0
1998-11-23,2929.989990,2938.330078,2908.159912,2919.570068,2919.570068,0
1998-11-24,2925.570068,2936.739990,2901.439941,2903.560059,2903.560059,0
1998-11-25,2900.360107,2900.360107,2874.169922,2881.689941,2881.689941,0
1998-11-26,2874.260010,2896.189941,2815.969971,2825.080078,2825.080078,0
1998-11-27,2825.060059,2826.159912,2772.040039,2783.100098,2783.100098,0
1998-11-30,2771.689941,2810.659912,2741.699951,2810.659912,2810.659912,0
